imdb_id,movie_name,genre,cast
tt0070637,Saudagar,"Drama, Family","Amitabh Bachchan, Nutan, Trilok Kapoor, Padma Khanna"
tt2166214,Khiladi 786,"Action, Comedy, Romance","Akshay Kumar, Asin Thottumkal, Mithun Chakraborty, Raj Babbar"
tt10919304,Hurdang,"Drama, Romance","Sunny Kaushal, Nushrratt Bharuccha, Vijay Varma, Viraj Kapoor"
tt15238986,Plan A Plan B,"Comedy, Romance","Riteish Deshmukh, Tamannaah Bhatia, Poonam Dhillon, Kusha Kapila"
tt7329858,Pari,"Fantasy, Horror, Mystery","Anushka Sharma, Parambrata Chattopadhyay, Rajat Kapoor, Ritabhari Chakraborty"
tt1720254,Thank You,Comedy,"Akshay Kumar, Sonam Kapoor, Bobby Deol, Irrfan Khan"
tt7322988,Firrkie,Thriller,"Jackie Shroff, Neil Nitin Mukesh, Kay Kay Menon, Karan Singh Grover"
tt2222550,1920: Evil Returns,"Drama, Horror, Romance","Aftab Shivdasani, Tia Bajpai, Sharad Kelkar, Vidya Malvade"
tt1728986,Bol Bachchan,"Action, Comedy","Amitabh Bachchan, Ajay Devgn, Abhishek Bachchan, Asin Thottumkal"
tt1244093,Hisss,"Comedy, Drama, Horror","Mallika Sherawat, Irrfan Khan, Jeff Doucette, Divya Dutta"
tt13859494,Guthlee Ladoo,Drama,"Sanjay Mishra, Subrat Dutta, Kalyanee Mulay, Kanchan Pagare"
tt0308347,Haan Maine Bhi Pyaar Kiya,"Drama, Musical, Romance","Akshay Kumar, Karisma Kapoor, Abhishek Bachchan, Kader Khan"
tt0211634,Soldier,"Action, Drama, Musical","Bobby Deol, Preity G Zinta, Rakhee Gulzar, Farida Jalal"
tt0139525,Phool Aur Patthar,"Action, Drama, Romance","Meena Kumari, Dharmendra, Shashikala Jawalkar, Lalita Pawar"
tt3645014,The Xpose,"Drama, Mystery, Romance","Himesh Reshammiya, Yo Yo Honey Singh, Irrfan Khan, Zoya Afroz"
tt0273406,Aashiq,"Action, Drama, Romance","Bobby Deol, Karisma Kapoor, Rahul Dev, Dinesh Hingoo"
tt6978954,Pal Pal Dil Ke Paas,"Action, Drama, Romance","Sahher Bambba, Kallirroi Tziafeta, Swarit Sur, Suresh Sur"
tt2027138,Kyaa Super Kool Hain Hum,Comedy,"Riteish Deshmukh, Tusshar Kapoor, Neha Sharma, Sarah Jane Dias"
tt1434447,Rocket Singh: Salesman of the Year,"Comedy, Drama","Ranbir Kapoor, Prem Chopra, Mukesh S. Bhatt, D. Santosh"
tt22191704,Gandharva jr.,"Drama, Fantasy",Unni Mukundan
tt1629391,Tere Bin Laden,"Comedy, Drama","Ali Zafar, Pradhuman Singh, Piyush Mishra, Nikhil Ratnaparkhi"
tt24964506,The Underbug,Horror,"Hussain Dalal, Areenah Fatima, Ali Fazal"
tt0109206,Bandit Queen,"Action, Biography, Crime","Seema Biswas, Nirmal Pandey, Rajesh Vivek, Raghubir Yadav"
tt10869778,Maidaan,"Biography, Drama, History","Ajay Devgn, Priyamani, Gajraj Rao, Bhavesh Lohar"
tt1223922,Blue,"Action, Adventure, Mystery","Akshay Kumar, Sanjay Dutt, Lara Dutta, Zayed Khan"
tt0383975,Chameli,Drama,"Kareena Kapoor, Rahul Bose, Rinke Khanna, Yashpal Sharma"
tt0348656,Khushi,"Action, Comedy, Drama","Fardeen Khan, Kareena Kapoor, Amrish Puri, Amitabh Bachchan"
tt1627924,Mausam,"Drama, Romance, War","Shahid Kapoor, Sonam Kapoor, Anupam Kher, Supriya Pathak"
tt0248012,Fiza,"Crime, Drama, Romance","Karisma Kapoor, Hrithik Roshan, Jaya Bachchan, Shabana Raza"
tt0050188,Mother India,"Action, Comedy, Drama","Nargis, Sunil Dutt, Rajendra Kumar Tuli, Raaj Kumar"
tt0371735,Hungama,"Comedy, Drama, Romance","Akshaye Khanna, Aftab Shivdasani, Rimi Sen, Paresh Rawal"
tt1754920,Yeh Saali Zindagi,"Crime, Drama, Thriller","Irrfan Khan, Chitrangda Singh, Arunoday Singh, Aditi Rao Hydari"
tt0048392,Mr. & Mrs. '55,"Comedy, Musical, Romance","Madhubala, Guru Dutt, Lalita Pawar, Johnny Walker"
tt0059893,Waqt,"Drama, Romance","Sunil Dutt, Sadhana Shivdasani, Raaj Kumar, Shashi Kapoor"
tt5542802,Raabta,"Action, Drama, Fantasy","Deepika Padukone, Kriti Sanon, Rajkummar Rao, Sushant Singh Rajput"
tt27459160,Untitled Shahid Kapoor/Kriti Sanon Film,"Drama, Romance","Shahid Kapoor, Kriti Sanon, Dharmendra, Dimple Kapadia"
tt5286444,Neerja,"Biography, Drama, Thriller","Sonam Kapoor, Shabana Azmi, Yogendra Tikku, Abrar Zahoor"
tt0364621,Qayamat: City Under Threat,"Action, Drama, Romance","Ajay Devgn, Suniel Shetty, Sanjay Kapoor, Arbaaz Khan"
tt0271748,Raju Chacha,"Action, Comedy, Drama","Kajol, Ajay Devgn, Rishi Kapoor, Tiku Talsania"
tt0119239,Gupt: The Hidden Truth,"Action, Crime, Mystery","Bobby Deol, Manisha Koirala, Kajol, Prem Chopra"
tt0494290,Vivah,"Drama, Musical, Romance","Shahid Kapoor, Amrita Rao, Anupam Kher, Alok Nath"
tt10083640,Bhoot Police,"Comedy, Horror","Saif Ali Khan, Arjun Kapoor, Jacqueline Fernandez, Yami Gautam"
tt18923048,Operation Romeo,"Drama, Mystery","Sidhant Gupta, Vedika Pinto, Sharad Kelkar, Kishore Kadam"
tt0109010,1942: A Love Story,"Action, Drama, History","Anil Kapoor, Jackie Shroff, Manisha Koirala, Anupam Kher"
tt5784860,Aksar 2,"Crime, Drama, Mystery","Zareen Khan, Gautam Rode, Lillete Dubey, Mukesh Hariawala"
tt0301231,Duniya,"Action, Drama","Ashok Kumar, Dilip Kumar, Rishi Kapoor, Amrita Singh"
tt2122340,Ferrari Ki Sawaari,"Comedy, Drama, Family","Sharman Joshi, Boman Irani, Ritvik Sahore, Paresh Rawal"
tt6711748,Mr Lele,Comedy,"Kiara Advani, Vicky Kaushal, Bhumi Pednekar, Abhishek Banerjee"
tt7790918,Untitled,Action,"Kiara Advani, Nikitin Dheer, Anupam Kher, Suchitra Krishnamoorthi"
tt3221196,Shah Behram,Fantasy,"Kiara Advani, Nikitin Dheer, Anupam Kher, Suchitra Krishnamoorthi"
tt5764024,OK Jaanu,"Drama, Romance","Aditya Roy Kapoor, Shraddha Kapoor, Naseeruddin Shah, Nikita Grover"
tt4744086,Ki & Ka,"Comedy, Romance","Amitabh Bachchan, Kareena Kapoor, Jaya Bachchan, Arjun Kapoor"
tt0048613,Shree 420,"Comedy, Crime, Drama","Nargis, Raj Kapoor, Nadira, Nemo"
tt6580564,102 Not Out,"Comedy, Drama","Amitabh Bachchan, Rishi Kapoor, Vijay Raaz, Ashok Pathak"
tt0379375,Matrubhoomi: A Nation Without Women,Drama,"Tulip Joshi, Sudhir Pandey, Sushant Singh, Pankaj Jha"
tt10543680,Ginny Weds Sunny,"Comedy, Drama, Romance","Yami Gautam, Vikrant Massey, Ayesha Raza Mishra, Rajiv Gupta"
tt0232960,Woh Kaun Thi?,"Drama, Mystery, Romance","Sadhana Shivdasani, Manoj Kumar, Parveen Choudhary, K.N. Singh"
tt1396208,Action Replayy,"Comedy, Romance, Sci-Fi","Akshay Kumar, Aishwarya Rai Bachchan, Aditya Roy Kapoor, Om Puri"
tt0267130,Yodha,"Action, Drama","Sunny Deol, Sanjay Dutt, Sangeeta Bijlani, Paresh Rawal"
tt1455811,Khatta Meetha,"Comedy, Crime, Drama","Akshay Kumar, Trisha Krishnan, Kulbhushan Kharbanda, Aruna Irani"
tt0084667,Shakti,"Action, Crime, Drama","Dilip Kumar, Amitabh Bachchan, Rakhee Gulzar, Smita Patil"
tt0112916,Dushmani: A Violent Love Story,"Action, Drama, Romance","Sunny Deol, Jackie Shroff, Manisha Koirala, Deepti Naval"
tt0326576,Humraaz,"Romance, Thriller","Bobby Deol, Akshaye Khanna, Ameesha Patel, Johny Lever"
tt0347278,Jhankaar Beats,"Comedy, Music, Romance","Sanjay Suri, Rahul Bose, Juhi Chawla, Rinke Khanna"
tt0104605,Khiladi,"Action, Musical, Mystery","Akshay Kumar, Ayesha Jhulka, Deepak Tijori, Sabeeha"
tt11191326,Baiju Bawra,Drama,"Alia Bhatt, Ranveer Singh"
tt0056436,Sahib Bibi Aur Ghulam,"Drama, Musical","Meena Kumari, Guru Dutt, Rehman Khan, Waheeda Rehman"
tt0096252,Tezaab,"Action, Drama, Romance","Anil Kapoor, Madhuri Dixit, Anupam Kher, Chunky Pandey"
tt0324612,Yamini,"Crime, Drama, Thriller","Shakeela, Heera, Usman, Gandhi"
tt3422462,Bangistan,"Comedy, Drama","Jacqueline Fernandez, Michalina Olszanska, Pulkit Samrat, Riteish Deshmukh"
tt0369516,Hawa,"Drama, Horror, Thriller","Tabu, Shahbaaz Khan, Mukesh Tiwari, Imran Khan"
tt0255713,Zubeidaa,"Biography, Drama, History","Karisma Kapoor, Rekha, Manoj Bajpayee, Rajit Kapoor"
tt2437954,Singh Saab the Great,"Action, Drama","Sunny Deol, Urvashi Rautela, Prakash Raj, Amrita Rao"
tt7981260,Garbage,"Drama, Thriller","Tanmay Dhanania, Trimala Adhikari, Satarupa Das, Gitanjali Dang"
tt3658908,Jai Maa Vaishno Devi,Drama,"Rakesh Bedi, Gajendra Chauhan, Devidas Chippa, Arun Govil"
tt1609138,Koochie Koochie Hota Hai,"Animation, Family, Musical","Shah Rukh Khan, Kajol, Rani Mukerji, Sanjay Dutt"
tt1176960,One Two Three,"Comedy, Crime","Tusshar Kapoor, Suniel Shetty, Paresh Rawal, Esha Deol"
tt1340838,Raaz: The Mystery Continues,"Horror, Mystery, Romance","Kangana Ranaut, Adhyayan Suman, Emraan Hashmi, Vicky Ahuja"
tt1608777,"LSD: Love, Sex Aur Dhokha","Comedy, Crime, Drama","Nushrratt Bharuccha, Anshuman Jha, Neha Chauhan, Rajkummar Rao"
tt13364468,Love Hostel,"Action, Crime, Romance","Bobby Deol, Vikrant Massey, Sanya Malhotra, Raj Arjun"
tt2574698,Gunday,"Action, Drama, Musical","Ranveer Singh, Arjun Kapoor, Priyanka Chopra Jonas, Irrfan Khan"
tt15309808,Michael,"Action, Crime, Drama","Sundeep Kishan, Vijay Sethupathi, Divyansha Kaushik, Varalaxmi Sarathkumar"
tt6537508,Behen Hogi Teri,Comedy,"Rajkummar Rao, Shruti Haasan, Gautam Gulati, Darshan Jariwala"
tt9592496,Pogaru,Action,"Dhruva Sarja, Rashmika Mandanna, Sampath Raj, Chikkanna"
tt16141960,Motu Patlu Kung Fu Kings Returns,Animation,"Mahendra Bhatnagar, Ganesh, Aditya Jaiswal, Vinod Kulkarni"
tt18298296,Sorry Karma Returns,"Crime, Mystery, Thriller","Ragini Dwivedi, Arjun Sharma, M.D. Afzal, Harshitha Kallingal"
tt3001638,Mary Kom,"Action, Biography, Drama","Priyanka Chopra Jonas, Sunil Thapa, Robin Das, Rajni Basumatary"
tt5156746,Force 2,"Action, Adventure, Thriller","John Abraham, Sonakshi Sinha, Tahir Raj Bhasin, Adil Hussain"
tt0118546,Aar Ya Paar,Thriller,"Jackie Shroff, Deepa Sahi, Ritu Shivpuri, Kamal Sidhu"
tt7820846,Loveyatri,"Comedy, Drama, Music","Sammy Jonas Heaney, Aayush Sharma, Warina Hussain, Caroline Wilde"
tt0213611,Dharam Veer,"Action, Adventure, Comedy","Dharmendra, Zeenat Aman, Jeetendra, Neetu Singh"
tt0097926,Mujrim,"Action, Crime","Mithun Chakraborty, Madhuri Dixit, Suresh Oberoi, Shakti Kapoor"
tt3302962,Shaadi Ke Side Effects,"Comedy, Romance","Farhan Akhtar, Vidya Balan, Vir Das, Ram Kapoor"
tt0066070,Mera Naam Joker,"Comedy, Drama","Raj Kapoor, Manoj Kumar, Simi Garewal, Rishi Kapoor"
tt10098288,Roohi,"Comedy, Horror","Rajkummar Rao, Varun Sharma, Janhvi Kapoor, Alexx O'Nell"
tt28534557,Cantt Road: The Beginning,Crime,"Sharvary Joshi, Ashok Rabari, Nischay Rana, Mukesh Rao"
tt1535467,Patiala House,"Drama, Sport","Rishi Kapoor, Dimple Kapadia, Akshay Kumar, Anushka Sharma"
tt0059709,Shakespeare-Wallah,"Drama, Romance","Shashi Kapoor, Felicity Kendal, Geoffrey Kendal, Laura Liddell"
tt15434074,Kho Gaye Hum Kahan,Drama,"Adarsh Gourav, Ananya Panday, Siddhant Chaturvedi, Rohan Gurbaxani"
tt12887208,Pippa,"Action, Drama, History","Mrunal Thakur, Ishaan Khattar, Soni Razdan, Priyanshu Painyuli"
tt2359810,Raanjhanaa,"Drama, Romance","Dhanush, Sonam Kapoor, Mohd. Zeeshan Ayyub, Swara Bhasker"
tt20319598,Lakadbaggha,"Action, Comedy, Crime","Anshuman Jha, Riddhi Dogra, Paresh Pahuja, Milind Soman"
tt9253188,Kavacham,"Action, Crime, Thriller","Sai Srinivas Bellamkonda, Kajal Aggarwal, Mehreen Pirzada, Neil Nitin Mukesh"
tt28366223,Janmabhoomi,Drama,"Sai Srinivas Bellamkonda, Kajal Aggarwal, Mehreen Pirzada, Neil Nitin Mukesh"
tt1027835,Munnibai,"Action, Crime, Drama","Dharmendra, Sapna Sappu, Durgesh Nandini, Mohan Joshi"
tt0083349,Yaarana,"Action, Comedy, Drama","Amitabh Bachchan, Neetu Singh, Tanuja Samarth, Aruna Irani"
tt0289845,Aks,"Action, Crime, Horror","Amitabh Bachchan, Raveena Tandon, Manoj Bajpayee, Nandita Das"
tt0815890,Khan kluay,"Animation, Adventure, Family","Akshay Kumar, Anyarit Pitakkul, Lara Dutta, Nawarat Techarathanaprasert"
tt4333674,Hunterrr,"Comedy, Romance","Gulshan Devaiah, Radhika Apte, Sai Tamhankar, Veera Saxena"
tt15048606,Lost,"Drama, Thriller","Yami Gautam, Pankaj Kapur, Rahul Khanna, Tushar Pandey"
tt6299040,The Ghazi Attack,"Action, Thriller, War","Rana Daggubati, Kay Kay Menon, Atul Kulkarni, Om Puri"
tt1370429,99,"Comedy, Crime, Drama","Kunal Kemmu, Boman Irani, Soha Ali Khan, Cyrus Broacha"
tt0348258,Tujhe Meri Kasam,Romance,"Riteish Deshmukh, Genelia Deshmukh, Shakti Kapoor, Supriya Karnik"
tt0139876,Baasha,"Action, Crime, Drama","Rajinikanth, Nagma, Raghuvaran, Vijayakumar"
tt0495032,Gangster,"Action, Crime, Drama","Kangana Ranaut, Shiney Ahuja, Emraan Hashmi, Gulshan Grover"
tt8983168,Commando 3,"Action, Adventure, Thriller","Gulshan Devaiah, Robin Chaudhary, Subhasish Ghosh, Pradeep Yadav"
tt6937368,The Lift Boy,"Comedy, Drama","Moin Khan, Nyla Masood, Sagar Kale, Neha Bam"
tt4024944,Main Aur Charles,"Action, Biography, Crime","Adil Hussain, Alexx O'Nell, Anastasia Fullfina, Dijana Dejanovic"
tt0095198,Gangaa Jamunaa Saraswathi,"Action, Drama, Romance","Amitabh Bachchan, Mithun Chakraborty, Jaya Prada, Meenakshi Sheshadri"
tt0485272,Salaam-E-Ishq,"Comedy, Drama, Musical","Salman Khan, Priyanka Chopra Jonas, Anil Kapoor, Juhi Chawla"
tt0331453,Chhal,"Action, Crime, Drama","Kay Kay Menon, Jaya Seal, Naved Aslam, Shri Vallabh Vyas"
tt0451803,Maine Pyaar Kyun Kiya,"Comedy, Drama, Romance","Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan"
tt0216707,Dil Kya Kare,"Drama, Musical, Romance","Ajay Devgn, Mahima Chaudhry, Kajol, Chandrachur Singh"
tt2275794,Gori Tere Pyaar Mein!,"Comedy, Drama, Romance","Imran Khan, Kareena Kapoor, Sujata Kumar, Radha Ramachandra"
tt0106204,Aankhen,"Action, Comedy, Crime","Govinda, Chunky Pandey, Raj Babbar, Kader Khan"
tt7060460,Theeran Adhigaaram Ondru,"Action, Crime, Thriller","Karthi, Rakul Preet Singh, Abhimanyu Singh, Bose Venkat"
tt8108164,Ek Ladki Ko Dekha Toh Aisa Laga,"Comedy, Crime, Drama","Sonam Kapoor, Anil Kapoor, Rajkummar Rao, Juhi Chawla"
tt1091229,Chandni Chowk to China,"Action, Adventure, Comedy","Akshay Kumar, Deepika Padukone, Chia-Hui Liu, Mithun Chakraborty"
tt25433734,Hi Nanna,"Drama, Family, Romance","Mrunal Thakur, Shruti Haasan, Nani, Angad Bedi"
tt0066763,Anand,"Drama, Musical","Rajesh Khanna, Amitabh Bachchan, Sumita Sanyal, Ramesh Deo"
tt0231645,Ghar Dwaar,Drama,"Tanuja Samarth, Sachin Pilgaonkar, Raj Kiran, Shoma Anand"
tt4302956,Kis Kisko Pyaar Karoon,"Comedy, Romance","Kapil Sharma, Simran Kaur Mundi, Manjari Fadnnis, Sai Lokur"
tt0215900,Khushboo,"Drama, Romance","Jeetendra, Hema Malini, Durga Khote, Farida Jalal"
tt28946047,Chalaak,Thriller,"Jeevansh Chadha, Abhinav Gautam, Asma Sayed, Raghav Vohra"
tt1907761,Stanley Ka Dabba,"Comedy, Drama, Family","Partho A. Gupte, Numaan Sheikh, Abhishek Reddy, Sai Shara Shetty"
tt13334970,Ghost Story - An Abstract Film,Horror,"Farrah Kader, Samidha Kiran, Aabid Shamim"
tt7094488,Sandeep Aur Pinky Faraar,"Comedy, Crime, Drama","Jaideep Ahlawat, Parineeti Chopra, Arjun Kapoor, Neena Gupta"
tt1830786,Rascals,"Action, Comedy, Crime","Ajay Devgn, Sanjay Dutt, Kangana Ranaut, Lisa Haydon"
tt6774212,Aiyaary,"Action, Drama, Thriller","Sidharth Malhotra, Manoj Bajpayee, Rakul Preet Singh, Pooja Chopra"
tt0260494,Veerana,"Action, Drama, Horror","Jasmin, Hemant Birje, Sahila Chaddha, Kulbhushan Kharbanda"
tt1324059,Wake Up Sid,"Comedy, Drama, Romance","Ranbir Kapoor, Konkona Sen Sharma, Supriya Pathak, Anupam Kher"
tt25376056,Keedaa Cola,"Comedy, Crime","Brahmanandam, Ravindra Vijay, Tharun Bhascker Dhaassyam, Jeevan Kumar"
tt3398052,Daawat-e-Ishq,"Comedy, Drama, Romance","Aditya Roy Kapoor, Parineeti Chopra, Anupam Kher, Karan Wahi"
tt2255934,Aiyyaa,"Comedy, Romance","Rani Mukerji, Prithviraj Sukumaran, Nirmiti Sawant, Subodh Bhave"
tt0098491,Toofan,"Action, Crime, Drama","Amitabh Bachchan, Meenakshi Sheshadri, Amrita Singh, Farooq Shaikh"
tt0070947,Zanjeer,"Action, Crime, Drama","Amitabh Bachchan, Jaya Bachchan, Pran Sikand, Om Prakash"
tt0246879,Qurbani,"Action, Crime, Drama","Feroz Khan, Vinod Khanna, Zeenat Aman, Amjad Khan"
tt2831404,Dr. Cabbie,Comedy,"Vinay Virmani, Adrianne Palicki, Kunal Nayyar, Lillete Dubey"
tt7465992,Mahanati,"Biography, Drama","Keerthy Suresh, Dulquer Salmaan, Samantha Ruth Prabhu, Vijay Deverakonda"
tt0102844,Saudagar,"Action, Drama, Romance","Dilip Kumar, Raaj Kumar, Vivek Mushran, Manisha Koirala"
tt22489564,Har Har Mahadev,"Action, Drama, War","Sharad Kelkar, Subodh Bhave, Yogesh Jadhav, Nitish Chavan"
tt0233979,Zapatlela,"Comedy, Drama, Horror","Laxmikant Berde, Mahesh Kothare, Kishori Ambiye, Ravindra Berde"
tt0119428,Judwaa,"Action, Comedy, Drama","Salman Khan, Karisma Kapoor, Rambha, Kader Khan"
tt1580704,That Girl in Yellow Boots,"Crime, Drama, Mystery","Kalki Koechlin, Prashant Prakash, Naseeruddin Shah, Gulshan Devaiah"
tt15416342,The Delhi Files,"Crime, History, Thriller","Ankit Bisht, Mithun Chakraborty, Palomi Ghosh, Sougata Ghosh"
tt5982852,Jolly LLB 2,"Comedy, Crime, Drama","Akshay Kumar, Huma Qureshi, Saurabh Shukla, Annu Kapoor"
tt6173990,Gold,"Drama, History, Sport","Krishan Tandon, Hubertus Geller, Siddharth Kher, Sheldon Redden"
tt0252277,Bichhoo,"Action, Crime, Drama","Bobby Deol, Rani Mukerji, Ashish Vidyarthi, Farida Jalal"
tt10235600,Kaali Khuhi,"Drama, Horror, Mystery","Shabana Azmi, Sanjeeda Sheikh, Satyadeep Misra, Riva Arora"
tt0267617,Jigar,"Action, Drama, Romance","Ajay Devgn, Karisma Kapoor, Ajit Khan, Feroz Khan"
tt26541225,Aatmapamphlet,"Comedy, Drama","Om Bendkhale, Rajratna Bhojane, Khushi Hajare, Bhimrao Mude"
tt0066758,Amar Prem,"Drama, Musical, Romance","Rajesh Khanna, Sharmila Tagore, Sujit Kumar, Bindu Desai"
tt1020937,Awarapan,"Action, Crime, Drama","Emraan Hashmi, Mrinalini Sharma, Ashish Vidyarthi, Ashutosh Rana"
tt3619772,Hate Story 2,"Drama, Thriller","Jay Bhanushali, Surveen Chawla, Sushant Singh, Siddharth Kher"
tt27048775,Brahmastra 2,"Action, Adventure, Fantasy","Deepika Padukone, Alia Bhatt, Ranbir Kapoor"
tt0430381,Musafir,"Action, Crime, Drama","Anil Kapoor, Sameera Reddy, Aditya Pancholi, Mahesh Manjrekar"
tt15122174,Possessed Love,"Drama, Horror, Romance","Surbhi Shukla, Sachin Sharma, Unika Ray, Harsh Arora"
tt3595298,Prem Ratan Dhan Payo,"Action, Drama, Musical","Salman Khan, Sonam Kapoor, Neil Nitin Mukesh, Deepak Dobriyal"
tt0256951,Nadiya Ke Paar,"Drama, Romance","Sachin Pilgaonkar, Sadhana Singh, Inder Thakur, Mitali"
tt2358412,David,"Action, Crime, Drama","Vikram, Neil Nitin Mukesh, Vinay Virmani, Tabu"
tt3796006,Roar,"Action, Adventure, Sci-Fi","Aadil Chahal, Ahran Chaudhary, Pranay Dixit, Subrat Dutta"
tt1848771,Aarakshan,"Drama, Thriller","Amitabh Bachchan, Saif Ali Khan, Manoj Bajpayee, Deepika Padukone"
tt15007122,Angithee,Drama,"Rahhat Shah Kazmi, Hussein Khan, Tariq Khan"
tt0361505,Dharmatma,"Action, Romance, Thriller","Premnath Malhotra, Feroz Khan, Hema Malini, Rekha"
tt13529034,Meenakshi Sundareshwar,"Comedy, Romance","Sanya Malhotra, Abhimanyu Dasani, Shivkumar Subramaniam, Nivedita Bhargava"
tt1255951,De Dana Dan,"Action, Comedy, Crime","Akshay Kumar, Suniel Shetty, Katrina Kaif, Sameera Reddy"
tt3431714,Mastram,"Biography, Drama","Rahul Bagga, Tara-Alisha Berry, Aakash Dahiya, Istiyak Khan"
tt2406676,Ek Thi Daayan,"Horror, Romance, Thriller","Emraan Hashmi, Konkona Sen Sharma, Kalki Koechlin, Huma Qureshi"
tt2356426,Le Halua Le,"Comedy, Drama, Romance","Laboni Sarkar, Payel Sarkar, Subhasish Mukherjee, Kharaj Mukherjee"
tt0120456,Virasat,"Action, Drama, Musical","Anil Kapoor, Tabu, Pooja Batra, Milind Gunaji"
tt8747548,Axone,"Comedy, Drama","Sayani Gupta, Lin Laishram, Jimpa Sangpo Bhutia, Tenzing Dalha"
tt0101616,Coolie No. 1,"Action, Comedy, Romance","Govinda, Karisma Kapoor, Harish, Kanchan"
tt0137100,Maya,"Drama, Mystery, Romance","Deepa Sahi, Farooq Shaikh, Raj Babbar, Shah Rukh Khan"
tt3495000,Mardaani,"Action, Crime, Drama","Rani Mukerji, Jisshu Sengupta, Anant Vidhaat, Mona Ambegaonkar"
tt0499041,Kalyug,"Action, Crime, Drama","Kunal Kemmu, Deepal Shaw, Smiley Suri, Atul Parchure"
tt26762684,Yeh Shaadi Nahi Ho Sakti,Comedy,"Prajakta Koli, Shikha Talsania, Chaitnya Sharma, Adhaar Khurana"
tt0378025,Hawayein,"Drama, Romance","Amitoj Mann, Babbu Mann, Aanandee Tripathi, Mukul Dev"
tt0379272,Ek Jaan Hain Hum,"Family, Romance","Rakesh Bedi, Avtar Gill, Gulshan Grover, Rajeev Kapoor"
tt13723562,420 IPC,Crime,"Rohan Mehra, Vinay Pathak, Ranvir Shorey, Gul Panag"
tt6843812,Baaghi 2,"Action, Crime, Drama","Disha Patani, Tiger Shroff, Jacqueline Fernandez, Randeep Hooda"
tt2609218,Ragini MMS 2,Horror,"Sunny Leone, Saahil Prem, Parvin Dabas, Sandhya Mridul"
tt0118673,Bade Miyan Chote Miyan,"Action, Comedy, Musical","Amitabh Bachchan, Govinda, Raveena Tandon, Ramya Krishnan"
tt0457802,The Blue Umbrella,"Comedy, Drama, Family","Pankaj Kapur, Shreya Sharma, Deepak Dobriyal, Rahul Kumar"
tt22152120,Operation Valentine,"Action, Drama, Thriller","Manushi Chhillar, Varun Tej"
tt0254179,Betaab,"Family, Romance","Shammi Kapoor, Nirupa Roy, Prem Chopra, Sunny Deol"
tt1375789,Race 2,"Action, Crime, Thriller","Saif Ali Khan, Anil Kapoor, John Abraham, Deepika Padukone"
tt4485366,Monsoon,"Comedy, Drama, Romance","Shawar Ali, Pandiit GGaaurav Gautam, Pramod Goswami, Raja Gulati"
tt1703958,Ek Main Aur Ekk Tu,"Comedy, Drama, Romance","Kareena Kapoor, Zenobia Shroff, Imran Khan, Boman Irani"
tt0250690,Refugee,"Drama, Musical, Romance","Jackie Shroff, Suniel Shetty, Abhishek Bachchan, Kareena Kapoor"
tt11112760,Crack,Drama,"Akshay Kumar, Pradum Shukla, Pradum Jaykar, Vicky Kadian"
tt9248934,Marjaavaan,"Action, Drama, Romance","Riteish Deshmukh, Sidharth Malhotra, Tara Sutaria, Rakul Preet Singh"
tt27431598,Bramayugam,"Horror, Thriller","Mammootty, Arjun Ashokan, Amalda Liz, Sidharth Bharathan"
tt4500734,Ek Paheli Leela,"Mystery, Romance, Thriller","Sunny Leone, Rahul Dev, Mohit Ahlawat, Jay Bhanushali"
tt1455816,Prince,"Action, Sci-Fi, Thriller","Vivek Oberoi, Isaiah, Aruna Shields, Nandana Sen"
tt0268449,Mehbooba,"Drama, Romance","Rajesh Khanna, Hema Malini, Prem Chopra, Govardhan Asrani"
tt13540894,My Friend Ganesha 4,Comedy,"Rajesh Khanna, Hema Malini, Prem Chopra, Govardhan Asrani"
tt1242782,Luck,"Action, Adventure, Drama","Mithun Chakraborty, Sanjay Dutt, Imran Khan, Ravi Kishan"
tt0222270,Phir Bhi Dil Hai Hindustani,"Comedy, Drama, Musical","Shah Rukh Khan, Juhi Chawla, Johny Lever, Paresh Rawal"
tt2476154,Grand Masti,"Comedy, Drama, Thriller","Riteish Deshmukh, Vivek Oberoi, Aftab Shivdasani, Karishma Tanna"
tt0078222,Seeta Aur Geeta,"Adventure, Comedy, Drama","Dharmendra, Sanjeev Kumar, Hema Malini, Manorama"
tt0140399,Muthu,"Action, Comedy, Drama","Rajinikanth, Meena, Sarath Babu, Senthil"
tt9313004,Coat,"Drama, Family","Sanjay Mishra, Vivaan Shah, Sonal Jha, Pooja Pandey"
